medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
57620FB7786B35FDEE1F99BB3F438FD7,F72F79D2EF537D1FF75792B9C668F8B8,VTS,1,,2013-09-01 10:39:00,2013-09-01 10:53:00,1,840,4.24,-74.009644,40.711273,-74.001465,40.75909
A63898970B3AFD16D5AF640D7FAEE67D,C9BE4D5E69B26096AA6EFA6D8CBE1A49,VTS,1,,2013-09-01 23:22:00,2013-09-01 23:31:00,6,540,1.85,-73.989433,40.762783,-74.007545,40.74118
1915F718986F9155C76EC37E22834E9F,0E8C13DA7B6FCE7EF88F89CC1403B3AB,VTS,1,,2013-09-01 13:15:00,2013-09-01 13:22:00,1,420,2.10,-73.995415,40.690502,-73.983414,40.672886
8A9B39E0936ABB3D5F7933D187FC6655,DA964D248F82D1100B754D49D2A835B6,VTS,1,,2013-09-01 01:36:00,2013-09-01 01:45:00,1,540,2.19,-73.983772,40.753708,-73.986328,40.730457
99F054D1DBC68AA8188E60B3218A03E5,4FD52BBA2025E710407E254C87E33320,VTS,1,,2013-09-01 02:08:00,2013-09-01 02:17:00,1,540,2.28,-73.938095,40.850872,-73.945122,40.82412
ADC0669F6EA3887EB3A8B7E18F66D2E8,2E1FB8A90B130E4850C78B1D446CA5B2,VTS,1,,2013-09-01 07:15:00,2013-09-01 07:21:00,1,360,.95,-73.980583,40.754181,-73.991913,40.749775
732EAA8206E9DCBDC6F8586B83B63DA4,44C5AD6D727286FB412CDC46DF07B6EF,VTS,1,,2013-09-01 17:42:00,2013-09-01 17:46:00,3,240,1.04,-73.977402,40.7533,-73.968765,40.763878
4534437D4962BC4A0CEEAB842028F005,7B6A6E64039879477425F7EFCAE5D450,VTS,1,,2013-09-01 08:38:00,2013-09-01 08:41:00,1,180,.75,-73.997589,40.741528,-73.995338,40.735859
B22297F2A4A17F33FFC23AF22EC8EEF6,45299F11F17C46A9799331FD3DD3C8D9,VTS,1,,2013-09-01 20:25:00,2013-09-01 20:31:00,1,360,1.29,-74.008911,40.713917,-73.98999,40.729622
C60ABC3B9007A119774957A2E591298E,02C57D2D0045A3B46D9D48B333F9970F,VTS,1,,2013-09-01 03:38:00,2013-09-01 03:48:00,2,600,1.68,-73.9888,40.731445,-73.992271,40.749298
A4AAADCE2C0EF86ECA81EC64A56CF543,E89365620C76B583A0E8D71C7010AD5E,VTS,1,,2013-09-01 02:58:00,2013-09-01 03:07:00,1,540,2.10,-73.986778,40.764053,-73.981827,40.743366
6B72F6528EFCA3B374CC4B97683639D5,3FCECE6D242CD81C50093E8AFA720851,VTS,1,,2013-09-01 21:00:00,2013-09-01 21:02:00,1,120,.83,-73.992241,40.748703,-73.999924,40.738171
3A1C120525EFE99779F39B4866001C49,1F4D5E55C466258736E1EA3DFF39CE26,VTS,1,,2013-09-01 22:20:00,2013-09-01 22:43:00,1,1380,5.16,-73.960495,40.719482,-73.987526,40.746964
721ADE49C0859DAB80C136D8787582F3,20FB7B51A06C4347010FCC12D5754947,VTS,1,,2013-09-01 13:17:00,2013-09-01 13:30:00,6,780,1.58,-73.985931,40.757072,-73.969925,40.756893
F4A9B95166FF93094F5B6A98D2D41B45,31FE5E2E55B3320F5844D724DDEB94E8,VTS,1,,2013-09-01 05:46:00,2013-09-01 05:48:00,1,120,.64,-73.981995,40.732185,-73.976402,40.739735
D88C2B9D35512C64D36186BA483390AB,33DA316225C0B9C3F27EA688288ABD9D,VTS,1,,2013-09-01 08:26:00,2013-09-01 08:36:00,1,600,4.73,-74.004845,40.746628,-73.96167,40.805897
7E3BF2C5869112F3997C2B790E4894FD,A14DD735D747D59DB954654123750965,VTS,1,,2013-09-01 16:24:00,2013-09-01 16:31:00,1,420,1.91,-73.956039,40.78157,-73.969345,40.763401
26DD3C2CB30956ABB1DBE3E97CFD9D05,4E6F82A6027FCF3C370F20A310300874,VTS,1,,2013-09-01 21:04:00,2013-09-01 21:17:00,1,780,3.25,-73.971771,40.794357,-73.944077,40.834969
88526901E19F9EE8513453888BD97943,FAEE60AA012D9912C8090284D911EFDF,VTS,1,,2013-09-01 21:12:00,2013-09-01 21:19:00,2,420,1.55,-73.985718,40.727787,-73.978523,40.745209
F28AB26AE6F1306DEDC114BBAB6DB2AE,9849487F4C038C7F8B506891A064E851,VTS,1,,2013-09-01 06:59:00,2013-09-01 07:04:00,2,300,2.17,-74.000549,40.73222,-73.980042,40.753036
F3406B1415F08AF0E8F9957BE75759B6,9E1EC6AF880956B768E29EE0E6CBAA9D,VTS,1,,2013-09-01 03:48:00,2013-09-01 03:52:00,1,240,.76,-73.98735,40.760387,-73.980042,40.755993
439B4B5E510B22E3353D80D6319B5E66,089BEAA9161CC4BEF82F109E1D894897,VTS,1,,2013-09-01 23:41:00,2013-09-01 23:52:00,1,660,2.65,-73.985153,40.747452,-73.992416,40.717636
E1CAB23492952D2165EF62BDC4568955,85D6DC0D4364118C803C3D5B35875359,VTS,1,,2013-09-01 16:02:00,2013-09-01 16:21:00,1,1140,3.16,-74.006424,40.726784,-73.994926,40.699268
14075744BFEA6F6172A003F1DAC3E255,A38381BEBE9FE11C42129A6EFBC4B131,VTS,1,,2013-09-01 16:19:00,2013-09-01 16:34:00,1,900,2.45,-73.973541,40.77964,-73.990967,40.750858
40A8A42685D2278E42FE2483A96398D8,BABDF58003BEAD9349F83CF1221E2267,VTS,1,,2013-09-01 10:41:00,2013-09-01 10:53:00,1,720,5.68,-74.007095,40.708023,-73.958221,40.760399
96B04A55B7B810A44E160B189F59C60A,15A9AAB9D9F97D57B81B1DB1592DF9BA,VTS,1,,2013-09-01 23:00:00,2013-09-01 23:10:00,2,600,2.74,-73.9757,40.776611,-73.978432,40.747826
C1A48FC85303DE1EAA952C45E131915B,707F2FF99B8C4B11B57D2DF8AE9B8FA2,VTS,1,,2013-09-01 18:21:00,2013-09-01 18:25:00,1,240,1.35,-73.957382,40.700653,-73.959084,40.716576
69ECEEC44B31CE0F8013AE444635487E,C841883428BC0F3ED9C0105D33C4A1F6,VTS,1,,2013-09-01 12:04:00,2013-09-01 12:09:00,1,300,.69,-73.993698,40.747017,-73.994713,40.753582
E7895290D325C76879B42DD851F55E94,272E5C740717237FDDC9794F5D161EB0,VTS,1,,2013-09-01 08:39:00,2013-09-01 08:40:00,6,60,.42,-73.965881,40.754211,-73.962761,40.758572
B54079BCF8BB00E286A4E4EA2192FEB6,C478995CDCD763E388CEBF00DAB64553,VTS,1,,2013-09-01 12:59:00,2013-09-01 13:04:00,2,300,.90,-73.987541,40.776302,-73.977974,40.783947
A65364D79584EA8A2A998DED2255D366,8F353890BBB7010112E4FD91455C2CFC,VTS,1,,2013-09-01 23:01:00,2013-09-01 23:18:00,4,1020,4.12,-73.990219,40.762398,-73.977859,40.722916
5718B866198EF35B5AB0DC3BAEA26913,93F36149339580F19BA2B87C6BBB39F9,VTS,1,,2013-09-01 03:03:00,2013-09-01 03:09:00,5,360,1.14,-73.967674,40.757385,-73.982353,40.755486
468EA7BF80F004F354E3C66B711AFA73,0B57E06BC1547CF7200075978CB535B0,VTS,1,,2013-09-01 20:21:00,2013-09-01 20:31:00,1,600,1.56,-74.001045,40.75053,-74.002541,40.733974
6FDD27B073594BBCC4BC4BB77EB0E5C3,9ED622FC032925E45949BBFAF7C467F5,VTS,1,,2013-09-01 20:31:00,2013-09-01 20:43:00,1,720,2.35,-73.955109,40.77306,-73.984833,40.769283
36EDC01D57A6489E2DEE50734ECB327D,35E93075DA51FFDEFA6B3FA0C49A0C70,VTS,1,,2013-09-01 16:34:00,2013-09-01 16:56:00,2,1320,6.33,-73.990776,40.756096,-73.899284,40.729015
483E1823636571D425A74CA6B5FA7909,A8286CE34C7095E6F09BB7A4BA566F69,VTS,1,,2013-09-01 03:18:00,2013-09-01 03:21:00,1,180,.35,-74.005493,40.739353,-74.001488,40.737164
95F72D11C8A63990CBC4E45034791B99,FA7E1435ED81ED0307980AD93AFF3B38,VTS,1,,2013-09-01 23:55:00,2013-09-02 00:07:00,1,720,2.28,-74.008446,40.734631,-73.982704,40.739269
290A68D0A2A5C668CA0BE410DB91DDCF,C97F65E0298B8AC10048F2B12AFA3139,VTS,1,,2013-09-01 07:54:00,2013-09-01 07:59:00,6,300,.94,-73.964775,40.807034,-73.956268,40.818764
E0AB75D03271F15F49BA90534B936D80,CDEAE18BAF7BB375AFFC62BB6CAF0B10,VTS,2,,2013-09-01 20:54:00,2013-09-01 21:20:00,1,1560,16.94,-73.789307,40.642258,-73.97406,40.748802
8BB44C8B56939C6D2399DAD321ED26BD,D6078616ED29C37B77E09CA940596D17,VTS,1,,2013-09-01 07:59:00,2013-09-01 08:03:00,1,240,.95,-73.918816,40.770317,-73.909401,40.778622
A73294EF738249CDA1CD8D743F17F453,5F6FA1675BCC74DBC2A0B5221FCC479B,VTS,1,,2013-09-01 00:34:00,2013-09-01 00:37:00,5,180,.54,-73.971497,40.794872,-73.967804,40.801056
4BAA6E1D320513B21DD99D88D9226FDA,7095D28D6CCD667B55B0442C0C899870,VTS,1,,2013-09-01 03:47:00,2013-09-01 03:55:00,1,480,2.41,-73.986671,40.765839,-73.954834,40.769299
46C9A8E006F3AEEE91DA3C7A3EEBA550,EFCADE267F285B7542C2E64C813CE26F,VTS,1,,2013-09-01 10:11:00,2013-09-01 10:15:00,1,240,1.13,-73.987701,40.728493,-74.002319,40.729321
C57AF8367A94E1AE89AE6F8D5B78C492,C08A80B576E85F90E66670833159167E,VTS,1,,2013-09-01 23:37:00,2013-09-01 23:47:00,6,600,2.08,-73.986496,40.778858,-73.960464,40.769634
03E7246EEAC8BA316FD974416AF7F507,A75F3173BD900E9C9AC793B82F1123C4,VTS,1,,2013-09-01 12:19:00,2013-09-01 12:28:00,1,540,1.15,-73.973152,40.746098,-73.990372,40.751205
6945300E90C69061B463CCDA370DE5D6,8C79865600F5CBC938B552456556FF5F,VTS,1,,2013-09-01 22:00:00,2013-09-01 22:09:00,1,540,1.66,-73.980354,40.782951,-73.983696,40.760956
8FBFBDA6DFC78EE7028487F27CCB5474,D0A651A63C97CB928A968F232163ECE3,VTS,1,,2013-09-01 15:49:00,2013-09-01 15:59:00,1,600,3.31,-73.974678,40.729939,-74.005417,40.711311
319AE2555940BA65DB0749E1DD1FBA0B,536911911342A7E0D8DED9E86C27497A,VTS,1,,2013-09-01 19:18:00,2013-09-01 19:27:00,4,540,2.43,-74.014755,40.704651,-74.00692,40.735321
624323C614CC7FE333D91AD6989BCF9A,617C26DB30353C1DDAF45AF4840ABC21,VTS,1,,2013-09-01 00:15:00,2013-09-01 00:36:00,2,1260,3.30,-74.005722,40.70763,-74.006592,40.740631
9853E96A19363E0FCEFAF09DE5484858,194FC63B54071D769D9B68240A140D25,VTS,1,,2013-09-01 16:47:00,2013-09-01 16:57:00,6,600,2.42,-73.952682,40.776909,-73.976898,40.751926
93EF2F696502BD1BAD9C38042772C2C1,0542898F9B66DDCB3FEC240B835F0094,VTS,1,,2013-09-01 13:04:00,2013-09-01 13:17:00,1,780,2.17,-73.976097,40.782425,-73.951981,40.769321
7F91907E8C9FF4C4EA1F41032DD7D2F4,D310F7FD3D2E84ABF5FAE038A4281866,CMT,1,N,2013-09-05 19:55:49,2013-09-05 20:01:27,1,338,.90,-73.981339,40.764336,-73.995468,40.764828
CE7DB3CE1390A4C774C57A9F3A51AE66,6829ACD6DE8E8D4FB11C81F2606FD248,VTS,1,,2013-09-01 18:54:00,2013-09-01 19:14:00,1,1200,8.87,-73.867561,40.768433,-73.97702,40.7537
7F1C0563559E2D7AC63EFB1608FF29AD,36B442B5D0505E1341062E9EB475FACB,VTS,1,,2013-09-01 09:14:00,2013-09-01 09:23:00,4,540,1.79,-73.98159,40.768044,-73.957146,40.763351
F13FEC9BF5B20FBFC6B0F2C7BF35775B,B54218FC8AF5B4620FA11AAB09F01388,VTS,1,,2013-09-01 20:59:00,2013-09-01 21:11:00,6,720,3.83,-73.987778,40.760117,-73.949219,40.785591
738656C4B0CBF1F197177E78119EEB55,88B0586EFEC8E8C9EFD5ACB0F2143BEF,VTS,1,,2013-09-01 15:10:00,2013-09-01 15:12:00,1,120,.41,-73.955444,40.788441,-73.957413,40.785679
BE386D8524FCD16B3727DCF0A32D9B25,8ADEA66C2A89A041B18DB8A574F81CAB,VTS,1,,2013-09-01 19:13:00,2013-09-01 19:22:00,2,540,2.15,-74.010857,40.717361,-74.003571,40.750763
1E2518C5129CB39312FBC7601C6D20ED,802E06177C6EFE87B5EF45B4F24EE53A,VTS,1,,2013-09-01 19:28:00,2013-09-01 19:44:00,1,960,7.89,-73.863319,40.769493,-73.946785,40.800503
BD5CC6A22D05EB2D5C8235526A2A4276,CD2D574A5B8A3227B7C4D5522C6AEDA4,VTS,1,,2013-09-01 13:25:00,2013-09-01 13:31:00,1,360,1.10,-74.002983,40.749222,-73.994942,40.739994
A4142B3536A686E0AF19544F86E1FE08,1DFB6ABFDBAF56D39F22345566611939,VTS,1,,2013-09-01 14:28:00,2013-09-01 14:40:00,5,720,2.49,-73.977676,40.762947,-73.961609,40.780342
82C9E2C8A64C43A52302D9F44E5953DE,5B8168029798639DA680B02A8920A98A,VTS,1,,2013-09-01 05:09:00,2013-09-01 05:26:00,1,1020,8.80,-73.978455,40.752579,-73.848717,40.731266
B16822F8529756824B2F47B60D0521C0,25D77B3548F579DBAD7A3EC82B9B2698,VTS,1,,2013-09-01 19:58:00,2013-09-01 20:08:00,1,600,1.79,-73.985077,40.747822,-73.998734,40.760883
6385CA8C99985BFBAFB477A9BDFA28C9,D00D94795116B130BCFCD900CBC29809,VTS,1,,2013-09-01 16:21:00,2013-09-01 16:28:00,3,420,.94,-73.981857,40.762371,-73.99041,40.75148
741B394D16E2657A79661A051F9C5D90,32CACAEF0E1CA9FF57E51B718AC5AE53,VTS,1,,2013-09-01 13:32:00,2013-09-01 13:42:00,1,600,2.18,-73.996941,40.756981,-73.992722,40.733795
0A63FC93E7E6AFB219214DA3AACA3762,7C616F219444581EDA24AA2E08CB0106,VTS,1,,2013-09-01 13:45:00,2013-09-01 13:53:00,3,480,1.21,-74.004242,40.737705,-73.983955,40.730221
453114075EF898A05B9D443DCB6EABD7,D349D83E94B917AD7E90B93392E8A4BE,VTS,1,,2013-09-01 20:30:00,2013-09-01 20:38:00,1,480,1.08,-73.997772,40.753281,-73.988945,40.748814
9D256AAB27E676C8A9BD5651606D44A4,E62AEF8F81A90D51BC7915BCC4C97882,VTS,1,,2013-09-01 17:23:00,2013-09-01 17:32:00,2,540,.89,-73.981201,40.741348,-73.991035,40.748661
304C6AA65C863C1FD81D7C980F53053B,EA981BF4D0FC9E778493AA1A349C51F9,VTS,1,,2013-09-01 13:16:00,2013-09-01 13:37:00,1,1260,1.75,-73.99147,40.749893,-73.978508,40.762596
EA4DF2B0E54C36EADE3046E2ED549D30,0884E1474BCBC030EE754423654163F5,VTS,1,,2013-09-01 18:20:00,2013-09-01 18:29:00,1,540,1.58,-73.967384,40.771969,-73.987122,40.766243
5631EFEA4548A672083892B707CA6AB2,1BDFD7CB87FD8AAEDDC01021E2C0AC6D,VTS,1,,2013-09-01 11:53:00,2013-09-01 11:57:00,1,240,.60,-74.006317,40.709557,-74.004005,40.705704
DE90A87F12F0EAEC2B76AB428F2832AB,DBDCBF4E03D07A56F4D2F6EA9EEAC710,VTS,1,,2013-09-01 20:05:00,2013-09-01 20:24:00,1,1140,3.33,-73.98082,40.75922,-73.996437,40.719242
924052A11B5BC89108096BF86BCDE79E,8A0D86B72E969143CDA231A6D535EE82,VTS,1,,2013-09-01 21:13:00,2013-09-01 21:26:00,5,780,1.84,-73.983414,40.741207,-73.995239,40.717758
F2BBF25EAEA65ED65C068F3608D97634,7ACD107490337FC7BF363C59953E4E4B,VTS,1,,2013-09-01 08:59:00,2013-09-01 09:13:00,3,840,6.95,-73.986145,40.762669,-73.942818,40.841702
AEEF59F8EBF2835331D117D6EBA78643,9A32A0C4AB70BE6AAC0B2B48217F2E6E,VTS,1,,2013-09-01 16:47:00,2013-09-01 17:03:00,5,960,1.80,-73.987198,40.750961,-73.96727,40.760914
746DF3B09DC6050DF68E527DA4E529CF,16D116871A4A614AC8552D03D4A2754C,VTS,1,,2013-09-01 04:33:00,2013-09-01 04:51:00,5,1080,5.36,-73.98867,40.748211,-73.934479,40.75156
A68E0E8A6340185E814E1253C44898C1,733EDC75957C58931F08042319E8DBD1,VTS,1,,2013-09-01 00:17:00,2013-09-01 00:22:00,2,300,2.18,-73.952667,40.783398,-73.972786,40.755604
28B29F0C1A978AD3D43E0AC57C06DAB1,9D99A7FD9303FD4CEBA9A45E7366347E,VTS,1,,2013-09-01 15:52:00,2013-09-01 16:02:00,2,600,2.20,-73.968315,40.762775,-73.979309,40.737156
C87E6D2293BF8B907A0B7E4C2911AA5E,F162E52D75169535F6C8AB5FDABFC15E,VTS,1,,2013-09-01 11:54:00,2013-09-01 12:11:00,2,1020,4.08,-73.947533,40.779408,-73.991463,40.749817
BEBB8431C9CCC98363120F3D6B72BB1B,22C4133537E0F28418072056F90E435B,VTS,1,,2013-09-01 16:00:00,2013-09-01 16:15:00,1,900,1.75,-73.99807,40.735302,-73.990753,40.755692
85BDD19BCA2339F2AA911474652F743F,36813D57DC049DA312D78E7FE9B3EEF5,VTS,1,,2013-09-01 03:52:00,2013-09-01 03:59:00,1,420,1.86,-73.987595,40.729336,-73.978981,40.750896
929D8BB9B02ED41F7E84D4D7B0A72878,AE1AB71A039573359652EC44D046DF22,VTS,1,,2013-09-01 21:43:00,2013-09-01 21:56:00,1,780,.16,-74.002007,40.732857,-73.983246,40.718895
17E8AFDB00DE5226FB87CB6251447B9F,1B32CF9EC410A13649B1A84339C84610,VTS,1,,2013-09-01 06:46:00,2013-09-01 06:51:00,1,300,.93,-73.963715,40.757156,-73.975769,40.763947
97F751A427E8A244DB5E8260F8D348E9,25C1C4611F03320F3369DD7F4A176B55,VTS,1,,2013-09-01 21:34:00,2013-09-01 21:53:00,1,1140,8.64,-73.874474,40.774048,-73.966606,40.793446
D9C9C3E2FAE6142B2F14F04DCC4F2870,B0691133598BE50CBDCBABEB42466A81,VTS,1,,2013-09-01 13:31:00,2013-09-01 13:38:00,4,420,1.29,-73.986862,40.739796,-74.00573,40.743679
491828853E3F1FC36DAAE14C6EC0F50C,39EEBCE119DE6CE20E4BBA85B3D4C321,VTS,1,,2013-09-01 14:47:00,2013-09-01 15:00:00,2,780,1.86,-73.957359,40.774403,-73.980133,40.785694
B875FFF2BCDF2A6F478E6C8946F0B73F,9F2D5210E78A4AA91A5A854BD445638A,VTS,1,,2013-09-01 16:44:00,2013-09-01 17:09:00,1,1500,3.56,-73.992554,40.749592,-73.992485,40.715412
D27A0F1D7A560D03E1D7EE27DE354EBA,03A2D28F831C5C3E590F9E4A511BD3B1,VTS,1,,2013-09-01 19:39:00,2013-09-01 19:57:00,6,1080,3.34,-73.979027,40.728058,-73.982193,40.760723
7689BBE2F40EB52CD2E9A29CCFD18C27,B25A51234240BFB01D1E569CE4B9D1FE,VTS,1,,2013-09-01 00:43:00,2013-09-01 00:57:00,5,840,3.87,0,0,0,0
F47E83A52C8401C874B99A98CCE246DF,C4A85E25DCE919BB44E5325DE3A62E30,VTS,1,,2013-09-01 22:02:00,2013-09-01 22:19:00,6,1020,4.95,-73.987579,40.728634,-73.935371,40.705269
393C86127C10766E9EC81053A36B9C37,2E28786731B9F5FB998A2507FC2C0B78,VTS,1,,2013-09-01 17:03:00,2013-09-01 17:37:00,6,2040,7.23,-73.99408,40.751373,-73.999725,40.683537
D8A8284D6B64BE8265976677F865EF0C,0B8160F2AEFEC731C92FF4E6CAC015A1,VTS,1,,2013-09-01 18:43:00,2013-09-01 18:48:00,1,300,1.31,-73.971054,40.757992,-73.956482,40.764713
5E12C0553CB579E9B835D4BBD703FB34,ACB2735BE0B9B21FC38505476118CD56,VTS,1,,2013-09-01 13:29:00,2013-09-01 13:50:00,1,1260,4.39,-73.946045,40.78133,-73.992477,40.749435
62A41B131FAEB8D6DA63BB8220F6184D,950BF1F268CEB655AFE45190B80F6A9F,VTS,1,,2013-09-01 19:13:00,2013-09-01 19:18:00,5,300,.71,-74.000534,40.727196,-74.000038,40.720783
57DB2B9F664268BAEEE62CC12F34F18C,ADEA4B2260ADBF7CBD5F1CF16276BB88,VTS,1,,2013-09-01 13:36:00,2013-09-01 13:40:00,1,240,1.11,-73.955795,40.778847,-73.966682,40.769821
3074074E572AC65D2B2658DF7D9EFEFA,02EE871811567B7D6D9CF2B704FA6115,VTS,1,,2013-09-01 17:51:00,2013-09-01 17:59:00,1,480,1.84,-73.993355,40.754456,-74.003998,40.732937
68AFAB054782BAAA2EC999094A9C6D68,A4FD7FF87E5251B5766E1639ABC37C5F,VTS,1,,2013-09-01 01:16:00,2013-09-01 01:43:00,5,1620,6.98,-74.010048,40.704933,-73.987511,40.750496
4CF7FB6BEEC37FF78366D9E8C1BBC935,26A73E94A18A7169894A4D242C49FABC,VTS,1,,2013-09-01 17:28:00,2013-09-01 17:32:00,1,240,1.19,-73.9599,40.798351,-73.97261,40.790798
603D0E47A28E37D10E7E3D438B04DB06,28BE38A9FAC88D9316813F9BFC7EFD9B,VTS,1,,2013-09-01 13:36:00,2013-09-01 13:53:00,6,1020,5.44,-73.976578,40.743767,-74.014175,40.709656
826D3D21FC26AD85268255B8DDED2257,79FD4F28FFFD64BC6033394C09B3D034,VTS,2,,2013-09-01 21:04:00,2013-09-01 21:36:00,1,1920,20.36,-73.776665,40.645351,-73.95871,40.767986
F5E7E5C537D367707CBBF0F0E9976717,1EE1369CB554E607AFEB7B791018A5D9,VTS,1,,2013-09-01 07:13:00,2013-09-01 07:14:00,1,60,.70,-73.971474,40.795147,-73.963943,40.799877
820F16D2BB06639ABEB2C106BB30BFCC,C73DA4DE023CB3FDA75BA77F3C30597F,VTS,1,,2013-09-01 13:58:00,2013-09-01 14:02:00,1,240,.59,-73.959526,40.808834,-73.965714,40.805725
D762541E98122D21E9D81F8008794A21,3D74C18B34115FFD53017B2907EEC4D7,VTS,1,,2013-09-01 18:19:00,2013-09-01 18:50:00,1,1860,12.17,-73.950943,40.825966,-74.007324,40.709991
419C8B9879124668807EEAE9DCE145C7,92BD7595C547C097D97A3C277C8E655C,VTS,1,,2013-09-01 18:21:00,2013-09-01 18:25:00,1,240,1.37,-73.990677,40.766174,-73.982788,40.781952
517D73176C809AF0C8360D9E823C3A43,023BA425B3B7CB07BC5EA97C217B2FE0,VTS,1,,2013-09-01 23:29:00,2013-09-01 23:35:00,3,360,1.43,-73.993614,40.741741,-73.985619,40.729252
A72125E45919D4A4B4D289733D60561E,CAE60DF4221522F27BC8D77687A320F4,VTS,1,,2013-09-01 05:11:00,2013-09-01 05:32:00,5,1260,12.25,-73.987366,40.729153,-73.832207,40.762749
72A013E1BFA9FDCDEF57896182B9A743,B5A9BAE5BA3361BAC6FA43AA086E0680,VTS,1,,2013-09-01 14:55:00,2013-09-01 15:03:00,5,480,1.36,-74.007561,40.740906,-73.989594,40.740677
2A8A409638073727423494DC17E89B75,5305DE3681B59EC2CD720C3DD8CBFFBC,VTS,1,,2013-09-01 12:14:00,2013-09-01 12:27:00,6,780,1.95,-74.00769,40.705021,-73.996353,40.722004
F535BBDCE68D48CEEBA8D0470141A3F4,63961A5599AEA58B0EEE96C8CF44F7BA,VTS,1,,2013-09-01 19:42:00,2013-09-01 19:49:00,1,420,.78,-73.963562,40.754948,-73.967819,40.753788
F2EFF06903356502C5F6A00B6015F979,0D5E83D44A0703472B94287F2D04FC3D,VTS,1,,2013-09-01 22:31:00,2013-09-01 22:39:00,1,480,2.48,-73.957405,40.785538,-73.983109,40.762974
FFC6BE0FC070E78A65F9A0858D10ED63,4946E2311DEE3E21EBD0D0B6690ABD5B,VTS,1,,2013-09-01 21:49:00,2013-09-01 21:58:00,1,540,1.73,-73.973991,40.731098,-73.998299,40.732052
C1D37CC0BD6DD836B29936DADD869A8D,61CC2E540693987C29CD39BAC79F56FB,VTS,1,,2013-09-01 23:58:00,2013-09-02 00:03:00,2,300,1.17,-73.986359,40.761852,-73.977364,40.775959
47BC597106ED8E7FD467C30ECDFDC80C,E9F549B2A082D94B5CDE98F6D1AA321D,VTS,1,,2013-09-01 12:34:00,2013-09-01 12:37:00,1,180,1.02,-74.004112,40.747669,-73.992989,40.755348
109B228195BF72453608B04226A8603F,22AD2EC77ED0A65B6ADFABBCA6773AAF,VTS,1,,2013-09-01 19:30:00,2013-09-01 19:35:00,1,300,.94,-73.971504,40.794533,-73.967293,40.806053
9FA6E35D29C9572270FA75D73EADC245,EACB6B56D4C1290AA52ECF9407BE26DF,VTS,1,,2013-09-01 11:55:00,2013-09-01 11:56:00,1,60,.94,-73.792854,40.658138,-73.792114,40.659916
89C78315AD3F8B427445DB24EAE38D03,66EC0012E3C74DB4AC873BE30E13EAC4,VTS,1,,2013-09-01 04:50:00,2013-09-01 04:52:00,5,120,.46,-73.906578,40.753441,-73.909889,40.749256
F7B63A1A3E8CF3E6D276147F5BF712F2,8F4844608419DE3081DB420DD8F0FE9F,VTS,1,,2013-09-05 17:36:00,2013-09-05 17:44:00,1,480,1.75,-73.979027,40.775753,-73.97258,40.793354
6652CE5ACEF5E414C6FFEA71A8DB86F3,8333EAE5BE5879C45DB2CB0A2C7CF5F1,VTS,1,,2013-09-01 22:21:00,2013-09-01 22:41:00,1,1200,6.11,0,0,0,0
B6B7224F0977E3964BE2A9DB477BB6BC,848D3EE3255E28CDC2C0E2F80FFD5057,VTS,1,,2013-09-01 13:50:00,2013-09-01 14:06:00,2,960,10.41,-73.845444,40.754665,-73.783379,40.643848
AA011AAB09733F9EE76DD352BF0E4BF4,118B8B48CD9FAADF15F20149C2333709,VTS,1,,2013-09-01 22:12:00,2013-09-01 22:32:00,2,1200,3.02,-73.993973,40.751186,-73.971252,40.788666
B09DCB89131DBC1307F6EF881B49492A,3A8B017EC7ECC568AF54F39D955E49B5,VTS,1,,2013-09-01 00:08:00,2013-09-01 00:11:00,3,180,.34,-74.003342,40.722919,-74.002129,40.726406
14B6352E4AC7C4732A518085AF4253DD,9CDA78B08B5B04BF2621A625C8C6EE1B,VTS,1,,2013-09-01 14:43:00,2013-09-01 14:47:00,1,240,1.83,-73.990631,40.718422,-73.961823,40.709743
4D537A6203535DC996A76CB5BD41847C,AD6FF169A1EDF987B0D49CBE81C5DEC0,VTS,1,,2013-09-01 02:58:00,2013-09-01 03:14:00,1,960,4.36,-73.984337,40.737141,-73.927864,40.744003
EB9BE7C66F4F2886E7A20C7099E61814,1A127C0513F5515C8A51C9F4B2798149,VTS,1,,2013-09-05 20:31:00,2013-09-05 20:41:00,1,600,1.87,-73.9561,40.763512,-73.977386,40.777683
432E9600F8089BC76767AC241695038C,A0C04DA481265F3ED0F801C02FE6C2E0,VTS,1,,2013-09-07 16:19:00,2013-09-07 16:30:00,5,660,2.68,-74.004997,40.721684,-73.999283,40.754536
F7B63A1A3E8CF3E6D276147F5BF712F2,8F4844608419DE3081DB420DD8F0FE9F,VTS,1,,2013-09-06 20:06:00,2013-09-06 20:16:00,1,600,1.73,-73.975243,40.759377,-73.991653,40.748981
0CD573F3014899C3C62C647A8CE4CF19,9A10EDDD43F12EA8F8153A9878DDB7A7,VTS,1,,2013-09-01 21:31:00,2013-09-01 21:42:00,5,660,2.68,-73.97345,40.792503,-73.953064,40.767803
7EBD06990AF58B2CE92435BAA0550704,0E98BF235DD0497DF2F9EF593BDA1B01,VTS,1,,2013-09-02 08:14:00,2013-09-02 08:21:00,1,420,3.22,-73.941658,40.798599,-73.974335,40.753647
